"page_id","token","lemma","position","nameTag","NE","udpipe.feats.Abbr","udpipe.feats.AdpType","udpipe.feats.Animacy","udpipe.feats.Aspect","udpipe.feats.Case","udpipe.feats.ConjType","udpipe.feats.Degree","udpipe.feats.Foreign","udpipe.feats.Gender","udpipe.feats.Gender[psor]","udpipe.feats.Hyph","udpipe.feats.Mood","udpipe.feats.NameType","udpipe.feats.NumForm","udpipe.feats.NumType","udpipe.feats.Number","udpipe.feats.Number[psor]","udpipe.feats.Person","udpipe.feats.Polarity","udpipe.feats.Poss","udpipe.feats.PrepCase","udpipe.feats.PronType","udpipe.feats.Reflex","udpipe.feats.Tense","udpipe.feats.Variant","udpipe.feats.VerbForm","udpipe.feats.Voice","udpipe.misc.B-P","udpipe.misc.B-T","udpipe.misc.B-ah","udpipe.misc.B-gc","udpipe.misc.B-gq","udpipe.misc.B-gr","udpipe.misc.B-gs","udpipe.misc.B-gu","udpipe.misc.B-ic","udpipe.misc.B-mn","udpipe.misc.B-n_","udpipe.misc.B-nb","udpipe.misc.B-nc","udpipe.misc.B-no","udpipe.misc.B-oa","udpipe.misc.B-pd","udpipe.misc.B-pf","udpipe.misc.B-pm","udpipe.misc.B-pp","udpipe.misc.B-ps","udpipe.misc.B-td","udpipe.misc.B-tm","udpipe.misc.B-ty","udpipe.misc.I-P","udpipe.misc.I-T","udpipe.misc.I-ah","udpipe.misc.I-gq","udpipe.misc.I-gu","udpipe.misc.I-no","udpipe.misc.I-oa","udpipe.misc.I-pd","udpipe.misc.I-pf","udpipe.misc.I-pm","udpipe.misc.I-ps","udpipe.misc.I-td","udpipe.misc.I-tm","udpipe.misc.SpaceAfter"
"8","dva","dva","9","O","","","","","","Nom","","","","Masc","","","","","Word","Card","Plur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8","velké","velký","10","O","","","","Inan","","Nom","","Pos","","Masc","","","","","","","Plur","","","Pos","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8","okenní","okenní","11","O","","","","Inan","","Nom","","Pos","","Masc","","","","","","","Plur","","","Pos","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8","otvory","otvor","12","O","","","","Inan","","Nom","","","","Masc","","","","","","","Plur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"8",",",",","13","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8","v","v","14","O","","","Prep","","","Loc","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8","přízemí","přízemí","15","O","","","","","","Loc","","","","Neut","","","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8","je","být","16","O","","","","","Imp","","","","","","","","Ind","","","","Sing","","3","Pos","","","","","Pres","","Fin","Act","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8","patrný","patrný","17","O","","","","Inan","","Nom","","Pos","","Masc","","","","","","","Sing","","","Pos","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8","podobě","podoba","18","O","","","","","","Nom","","","","Fem","","","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8","vstup","vstup","19","O","","","","Inan","","Nom","","","","Masc","","","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8","do","do","20","O","","","Prep","","","Gen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8","průjezdu","průjezd","21","O","","","","Inan","","Gen","","","","Masc","","","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"8",".",".","22","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8","vstup","vstup","1","O","","","","Inan","","Nom","","","","Masc","","","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8","je","být","2","O","","","","","Imp","","","","","","","","Ind","","","","Sing","","3","Pos","","","","","Pres","","Fin","Act","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8","oknem","okno","3","O","","","","","","Ins","","","","Neut","","","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8","však","však","4","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8","zkreslen","zkreslený","5","O","","","","","Perf","","","Pos","","Masc","","","","","","","Sing","","","Pos","","","","","","Short","Part","Pass","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8","jako","jako","6","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8","by","být","7","O","","","","","Imp","","","","","","","","Cnd","","","","","","","","","","","","","","Fin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8","ležel","ležet","8","O","","","","","Imp","","","","","Masc","","","","","","","Sing","","","Pos","","","","","Past","","Part","Act","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8","před","před","9","O","","","Prep","","","Ins","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8","lícem","líc","10","O","","","","Inan","","Ins","","","","Masc","","","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8","stěny","stěna","11","O","","","","","","Gen","","","","Fem","","","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8","(","(","12","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"8","může","moci","13","O","","","","","Imp","","","","","","","","Ind","","","","Sing","","3","Pos","","","","","Pres","","Fin","Act","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8","ovšem","ovšem","14","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8","jít","jít","15","O","","","","","Imp","","","","","","","","","","","","","","","Pos","","","","","","","Inf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8","o","o","16","O","","","Prep","","","Acc","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8","zkreslení","zkreslení","17","O","","","","","","Acc","","","","Neut","","","","","","","Sing","","","","","","","","","","Vnoun","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8","při","při","18","O","","","Prep","","","Loc","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8","převodu","převod","19","O","","","","Inan","","Loc","","","","Masc","","","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8","kresby","kresba","20","O","","","","","","Gen","","","","Fem","","","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8","do","do","21","O","","","Prep","","","Gen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8","Vstuprytiny","vstuprytina","22","O","","","","","","Gen","","","","Fem","","","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"8",")",")","23","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"8",".",".","24","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8","sám","samý","25","O","","","","","","Nom","","","","Masc","","","","","","","Sing","","","","","","Emp","","","Short","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8","není","být","26","O","","","","","Imp","","","","","","","","Ind","","","","Sing","","3","Neg","","","","","Pres","","Fin","Act","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8","zachycen","zachycený","27","O","","","","","Perf","","","Pos","","Masc","","","","","","","Sing","","","Pos","","","","","","Short","Part","Pass","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8","v","v","28","O","","","Prep","","","Loc","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8","portálu","portál","29","O","","","","Inan","","Loc","","","","Masc","","","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"8",",",",","30","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8","spíše","spíš","31","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
