"page_id","token","lemma","position","nameTag","NE","udpipe.feats.Abbr","udpipe.feats.AdpType","udpipe.feats.Animacy","udpipe.feats.Aspect","udpipe.feats.Case","udpipe.feats.ConjType","udpipe.feats.Degree","udpipe.feats.Foreign","udpipe.feats.Gender","udpipe.feats.Gender[psor]","udpipe.feats.Hyph","udpipe.feats.Mood","udpipe.feats.NameType","udpipe.feats.NumForm","udpipe.feats.NumType","udpipe.feats.Number","udpipe.feats.Number[psor]","udpipe.feats.Person","udpipe.feats.Polarity","udpipe.feats.Poss","udpipe.feats.PrepCase","udpipe.feats.PronType","udpipe.feats.Reflex","udpipe.feats.Tense","udpipe.feats.Variant","udpipe.feats.VerbForm","udpipe.feats.Voice","udpipe.misc.B-P","udpipe.misc.B-gu","udpipe.misc.B-nb","udpipe.misc.B-no","udpipe.misc.B-pf","udpipe.misc.B-pm","udpipe.misc.B-ps","udpipe.misc.B-td","udpipe.misc.B-tm","udpipe.misc.B-ty","udpipe.misc.I-P","udpipe.misc.I-no","udpipe.misc.I-pf","udpipe.misc.I-ps","udpipe.misc.I-td","udpipe.misc.I-tm","udpipe.misc.SpaceAfter"
"3","mání","mání","42","O","","","","","","Gen","","","","Neut","","","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3","krajiny","krajina","43","O","","","","","","Gen","","","","Fem","","","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3","kolem","kolem","44","B-gh","Hydronym (Bodies of water)","","Prep","","","Gen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3","potoka","potok","45","I-gh","Hydronym (Bodies of water)","","","Inan","","Gen","","","","Masc","","","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3","K","K","46","I-gh","Hydronym (Bodies of water)","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3","a","a","47","I-gh","Hydronym (Bodies of water)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3","č","č","48","I-gh","Hydronym (Bodies of water)","","","","","","","","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3","á","á","49","I-gh","Hydronym (Bodies of water)","","","","","","","","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3","k","k","50","O","","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3","u","u","51","O","","","Prep","","","Gen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3","■","■","52","O","","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3","na","na","53","O","","","Prep","","","Loc","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3","lukách","luka","54","O","","","","","","Loc","","","","Fem","","","","","","","Plur","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3","č","číslo","55","O","","Yes","","","","","","","","Neut","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"3",".",".","56","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"3","kat","kat","57","B-n_","Number expression (General)","Yes","","Anim","","","","","","Masc","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"3",".",".","58","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3","222","222","1","B-n_","Number expression (General)","","","","","","","","","","","","","","Digit","Card","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3","a","a","2","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3","222","222","3","B-n_","Number expression (General)","","","","","","","","","","","","","","Digit","Card","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"3","a","a","4","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"3","?","?","5","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3","v","v","6","O","","","Prep","","","Loc","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3","obci","obec","7","O","","","","","","Loc","","","","Fem","","","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3","chrustenické","chrustenický","8","O","","","","","","Loc","","Pos","","Fem","","","","","","","Sing","","","Pos","","","","","","","","","","","","","","","","","","","","","","","","","No"
"3",",",",","9","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3","náležejících","náležející","10","O","","","","","Imp","Loc","","","","Fem","","","","","","","Plur","","","Pos","","","","","Pres","","Part","Act","","","","","","","","","","","","","","","","",""
"3","velkostatku","velkostatek","11","B-gu","Settlement name (City/Town)","","","Inan","","Dat","","","","Masc","","","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"3",".",".","12","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3","Chrustenice","Chrustenice","1","O","","","","","","Nom","","","","Fem","","","","Geo","","","Plur","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3","(","(","2","B-gu","Settlement name (City/Town)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3","pošta","pošta","3","I-gu","Settlement name (City/Town)","","","","","Nom","","","","Fem","","","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3","Loděnice","Loděnice","4","I-gu","Settlement name (City/Town)","","","","","Nom","","","","Fem","","","","Geo","","","Plur","","","","","","","","","","","","","Yes","","","","","","","","","","","","","","",""
"3","u","u","5","O","","","Prep","","","Gen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3","Berouna","Beroun","6","O","","","","Inan","","Gen","","","","Masc","","","","Geo","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3",")",")","7","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3","léží","léžit","8","O","","","","","Imp","","","","","","","","Ind","","","","Sing","","3","Pos","","","","","Pres","","Fin","Act","","","","","","","","","","","","","","","","",""
"3","při","při","9","O","","","Prep","","","Loc","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3","trati","trať","10","O","","","","","","Loc","","","","Fem","","","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3","ti","ten","11","B-gu","Settlement name (City/Town)","","","","","Gen","","","","Fem","","","","","","","Sing","","","","","","Dem","","","","","","","","","","","","","","","","","","","","","",""
"3","dráhy","dráha","12","O","","","","","","Gen","","","","Fem","","","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3","Dušniky","Dušniky","13","B-gu","Settlement name (City/Town)","","","","","Nom","","","","Fem","","","","Geo","","","Plur","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3","-","-","14","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3","Beroun","Beroun","15","O","","","","Inan","","Nom","","","","Masc","","","","Geo","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"3",".",".","16","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"3","-","-","17","B-gu","Settlement name (City/Town)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3","V","v","1","O","","","Prep","","","Loc","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3","Praze","Praha","2","O","","","","","","Loc","","","","Fem","","","","Geo","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"3",",",",","3","B-T","Complex time expressions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Yes","","","","","","","","",""
"3","dne","den","4","I-T","Complex time expressions","","","Inan","","Gen","","","","Masc","","","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","Yes","",""
"3","8","8","5","I-T","Complex time expressions","","","","","","","","","","","","","","Digit","Card","","","","","","","","","","","","","","","","","","","","","Yes","","","","","","","","No"
"3",".",".","6","I-T","Complex time expressions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Yes","","","","","","",""
"3","října","říjen","7","O","","","","Inan","","Gen","","","","Masc","","","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3","1920","1920","8","O","","","","","","","","","","","","","","","Digit","Card","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"3",".",".","9","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3","Řiditel","řiditel","1","O","","","","Anim","","Nom","","","","Masc","","","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3","statků","statek","2","B-at","Phone/Fax number","","","Inan","","Gen","","","","Masc","","","","","","","Plur","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
